Row,mkpsq,mppisq,cos_theta,phi_p,chi
4477,4.0953645,1.6360913,0.8920951,-3.027002,-0.248875
4478,3.2301294,1.7909948,0.1601878,-0.494999,2.9417600
4479,4.2868463,1.2743002,0.7442833,-2.099120,0.6043359
4480,3.9518960,1.7409606,0.2782962,2.5993004,2.0777378
4481,4.2411765,1.3170487,0.6687549,-0.122668,0.4296770
4482,3.2897396,2.3268606,0.4408408,1.2432529,-0.600767
4483,3.4644092,1.4379691,-0.697891,2.1269415,-0.261416
4484,2.2374592,3.1587745,0.4461896,-1.836325,1.7559509
4485,3.6617323,1.5262007,-0.866317,0.0630232,0.0775285
4486,4.2279056,1.4803581,0.5891771,1.1898671,3.0793586
4487,3.7637569,1.3101504,-0.262107,-2.454584,-0.864919
4488,4.0915824,1.6419539,0.9294303,2.2079897,2.8640802
4489,3.3515494,2.1501056,0.8417563,0.5001588,2.4454405
4490,2.3009132,3.1402044,0.5457674,-0.850296,-0.185385
4491,4.2788534,1.3242443,0.3650397,1.6165906,0.8850201
4492,3.6724371,1.6061476,0.4989463,0.7290105,2.5286566
4493,4.3642735,1.5593912,0.6044745,0.3816554,-1.175058
4494,3.1767088,2.3741460,-0.961694,1.1590878,-0.021065
4495,3.1295584,1.7324307,-0.308136,1.4818049,-2.971196
4496,4.1795610,1.6923057,0.3956431,2.3411640,-2.845034
4497,2.6147958,2.9192299,0.7485139,-0.796325,-2.869424
4498,3.0084499,2.410079,0.0800405,1.7393592,2.3555882
4499,3.2300468,2.2878482,0.2376865,0.0616053,-0.600972
4500,2.8613705,2.7121818,0.9946251,2.4623461,-2.536751
4501,3.9250338,1.5388456,-0.918703,-2.065722,1.5904408
4502,4.1782146,1.5076270,0.8529943,-1.001969,-3.026597
4503,3.9064376,1.5829663,-0.899925,-0.701974,-1.029972
4504,3.1678381,1.5673459,0.9852776,2.103386,1.1689701
4505,3.6296987,1.8209504,-0.921450,-1.634916,2.1328853
4506,3.9087402,1.7029313,0.0346408,-3.043390,-2.812113
4507,3.7019011,1.9672374,0.2395390,1.7379164,1.3343492
4508,3.9373178,1.6882445,-0.961820,-2.334854,-0.769569
4509,3.6838523,1.8915814,0.1571085,-1.663122,-1.936311
4510,2.8158679,2.7532644,0.7457513,-0.677795,-1.270553
4511,4.3704778,1.2006659,0.5462847,1.4209847,0.8128837
4512,2.9259014,2.6563551,0.6976451,2.1912107,2.6450734
4513,4.1741393,1.6166197,-0.837067,-1.942181,-2.725078
4514,3.4533672,2.1237405,0.7654312,1.6593946,0.6233849
4515,4.3282269,1.5826184,-0.159926,-1.824853,-2.042146
4516,3.5086236,1.5884345,0.3589121,-2.179597,-1.454518
4517,3.8798190,1.7269979,0.9354199,0.6412100,-1.235237
4518,3.6935425,1.9143229,0.5755738,1.7393815,1.5626564
4519,3.6450464,2.1865079,-0.869906,1.0568808,-0.579233
4520,3.2091263,2.3437056,0.6527402,2.7678674,0.0660255
4521,4.3213946,1.4166839,-0.361828,0.1079674,-0.763918
4522,3.4902653,2.0384227,-0.666824,-1.986068,0.2941943
4523,3.4247340,1.5282098,-0.598827,-0.971902,-0.830010
4524,4.0370294,1.5129626,0.0254581,1.6763058,2.0872962
4525,2.3116184,2.3226454,-0.014668,-0.547830,-1.098571
4526,2.2863667,3.0042299,0.0773062,1.9478859,-0.310112
4527,2.4300569,2.5109109,0.9944019,0.4393600,1.5988021
4528,4.1302959,1.5113790,-0.149884,-2.056067,1.7330155
4529,3.7760791,1.4815809,-0.443162,1.2680603,0.4941370
4530,3.2375493,2.3837885,0.4896508,-0.982770,3.1357942
4531,3.5856584,1.6572537,0.9638643,2.9887285,-0.461049
4532,2.6699815,2.9016137,0.2156035,-1.128294,2.7381849
4533,4.0806056,1.5948988,-0.746932,-1.387624,0.2823891
4534,3.8399209,1.9850520,0.5741586,-0.762177,-2.135994
4535,3.7239081,1.9837407,-0.290311,-3.112692,-0.771311
4536,4.0151739,1.6874260,0.6756272,0.6900148,2.2839220
4537,4.3688059,1.4687165,-0.463800,-1.938431,-2.750089
4538,3.5040735,1.5094864,0.8232644,2.4164446,-0.381928
4539,3.6418399,1.4912612,0.6095897,-1.379723,2.0532280
4540,3.6634358,1.3964410,0.9276684,-2.042101,-1.710517
4541,2.2733238,3.0237798,-0.683279,0.0354093,1.506242
4542,4.4495658,1.2199811,0.1976707,0.5329942,-2.865661
4543,2.5823172,3.0416351,-0.948171,1.5841844,2.1680331
4544,3.9027367,1.6293801,0.1100046,1.5208471,1.6310366
4545,2.4314039,2.2075124,-0.921821,-0.292840,-0.215682
4546,3.7457009,1.9660712,0.9226758,1.6764525,1.9934187
4547,2.2224878,3.1960045,0.4659646,-0.427224,1.3410777
4548,3.8975954,1.6048466,-0.005089,1.6253801,2.6845299
4549,3.2603816,2.1014016,0.1788495,-2.739237,-1.218002
4550,3.2833366,1.5468193,0.2689660,-2.570522,2.2906490
4551,3.3301176,1.6791211,-0.101929,-2.116570,2.1928058
4552,4.4755388,1.3738509,0.8244688,2.2500317,0.7768993
4553,3.1646351,1.5933118,-0.467060,0.5177718,-1.101015
4554,4.0671928,1.4841289,-0.202974,0.9082183,-1.491069
4555,2.2810232,3.1988043,0.1022840,-1.250149,-1.069860
4556,3.5059750,2.1075507,-0.438511,-2.978858,2.0845312
4557,3.2353475,1.9103452,0.4633525,-3.102781,-0.464075
4558,3.9467610,1.6423605,0.0981036,2.4956269,-2.532587
4559,2.3010462,3.1953033,0.1517198,0.5524035,0.3789828
4560,2.2892306,2.7917150,0.0647635,-2.258853,-3.131065
4561,3.7757555,2.0014174,0.1844335,0.2582483,1.7597575
4562,2.3059303,2.9482087,0.6166962,1.9262758,0.2185049
4563,4.0020151,1.3783107,0.2210055,2.4032789,2.5910734
4564,2.2861683,2.3844182,-0.765411,-1.757987,1.4994096
4565,2.4605532,2.1224529,-0.392096,-2.141920,2.8798951
4566,2.9668764,1.8089098,-0.597177,1.8231871,1.2210155
4567,2.3177874,2.2880045,-0.846377,-2.581804,-2.422601
4568,3.7082260,1.8767933,0.2901010,-0.649232,-1.170532
4569,4.4868283,1.4016327,0.0931278,2.7158927,0.1129577
4570,4.0178626,1.4407628,0.2039875,1.2377085,-0.654787
4571,3.2232754,2.3060765,-0.841370,-1.147073,2.1820996
4572,4.5003408,1.3880014,-0.173441,-2.142057,-1.462518
4573,3.5727713,1.4328429,-0.738162,-2.112128,-1.083190
4574,3.9170654,1.3523466,-0.034568,1.8157411,3.0730777
4575,3.1821675,1.5725567,0.9931068,-1.875670,1.7234110
4576,4.0829733,1.3711638,-0.348832,1.6543501,-1.487834
4577,3.5912438,1.3919124,0.9028378,3.0122503,-2.484909
4578,4.0164293,1.5080583,-0.841680,0.3465818,2.1411906
4579,3.4062124,1.4784412,-0.512521,-1.187555,1.3829732
4580,2.8650438,2.7991129,0.3999831,-0.415624,-1.491302
4581,4.2153553,1.3334694,-0.331932,-1.001333,-2.129137
4582,3.4387248,1.7356428,-0.398123,1.5876470,-0.482586
4583,2.3132858,2.7597383,-0.065195,0.0466739,-2.084371
4584,2.4194451,2.2741066,-0.453881,1.5074062,-0.344396
4585,3.8635525,1.4223119,-0.493757,1.4298437,-2.451956
4586,4.5126719,1.3615543,0.4356656,-0.308118,0.4971326
4587,3.5027289,1.4564976,0.3758329,-1.535886,-0.564851
4588,4.2735418,1.4964251,0.9536214,3.0934432,-1.645195
4589,3.7163609,1.7140374,0.0647803,-0.897189,-2.093114
4590,3.2408586,2.2930803,0.0753041,1.2134057,0.7360195
4591,4.3048653,1.4245896,0.6392027,-2.085859,1.5206820
4592,3.1204733,2.3746454,-0.041133,3.0309077,2.5670373
4593,4.0001966,1.8109827,-0.632749,0.9506549,2.3110475
4594,3.4447575,2.2514168,0.6203858,2.0635908,-0.302321
4595,2.9885466,2.5680228,0.2121804,0.6473465,1.9466974
4596,3.4052709,2.0996293,0.6402233,2.0144645,2.8883689
4597,3.3907724,1.6702345,0.9383115,-0.876707,-2.854570
4598,4.0010859,1.7717424,-0.117585,-2.099930,2.2747371
4599,2.5227465,3.1009986,0.9145020,2.5696504,2.5988933
4600,3.7227682,1.5009028,0.3156793,2.9814994,-1.611383
4601,2.5027279,3.0786843,0.3720958,-2.040667,-2.534584
4602,3.0406323,2.5838320,-0.143673,3.1069632,-2.632607
4603,3.3784456,1.4639505,-0.729628,-1.496046,3.1170793
4604,4.4632158,1.3029742,0.2266725,0.8561614,-0.300962
4605,3.3067441,1.5482631,0.7410369,0.8530838,-2.891417
4606,2.3816516,2.8607003,0.0828773,0.2035294,1.6101851
4607,4.4271550,1.2196037,-0.172127,-0.588534,1.6808102
4608,2.3156500,2.3640130,-0.811891,1.2708947,0.0510224
4609,4.2288273,1.3725724,-0.945163,-0.594843,0.2169537
4610,3.9138461,1.7141721,0.0313614,-2.583174,3.0929359
4611,3.0923319,2.4811600,-0.818031,-0.215542,-2.111985
4612,3.8966049,1.6283752,0.3569797,-3.071555,-0.193983
4613,3.6740888,1.4076314,-0.655868,0.0356806,-3.021273
4614,3.6040502,1.4634507,-0.104976,-2.625794,-3.018944
4615,3.4900634,2.0714677,0.2857779,-2.026595,2.3055410
4616,3.0066834,1.6596745,0.3129196,-1.561391,-2.598635
4617,2.9901827,2.8269141,0.7347899,-2.021558,0.6883204
4618,3.4253977,1.7609608,-0.708507,-1.262031,-0.103616
4619,3.8360969,1.7716493,0.1189127,-3.003607,2.0835541
4620,3.5214701,1.6946163,0.9815022,-0.101944,-0.833105
4621,2.8598979,1.8685765,-0.212520,-2.122911,2.2567597
4622,3.4322466,1.6181510,-0.567515,-0.654063,-0.364218
4623,4.2721221,1.4836590,0.6730156,-2.400562,1.9286432
4624,3.5138801,1.9857957,-0.286023,-2.492327,-0.461422
4625,3.9004985,1.5785354,0.4518947,0.9503541,2.3519953
4626,2.3448706,2.3826629,-0.020991,-0.191541,-3.045387
4627,2.7371759,2.0784597,-0.427657,-0.737225,-0.600743
4628,3.6187128,2.1168996,-0.108096,0.1052206,-1.672118
4629,4.3336256,1.5086143,-0.003257,-2.892333,2.0143222
4630,4.1835527,1.3451851,0.6014769,-0.237005,1.8376603
4631,2.2832135,3.1703813,0.5106137,-2.140147,1.1189777
4632,2.8058666,1.9146177,0.3388993,-1.579376,-1.000523
4633,2.3174545,2.5494034,0.0110513,-2.754081,0.0343902
4634,4.0394085,1.4940463,-0.745747,-1.317615,-0.147521
4635,2.9603817,2.6281752,0.4159968,-2.568462,1.7506413
4636,4.412998,1.2044967,-0.122669,1.3994122,-0.970697
4637,3.2659612,1.6440711,0.4708448,1.3218670,2.3241214
4638,3.9845658,1.6279298,-0.340366,-0.728217,0.1843380
4639,2.7742833,2.8919467,-0.462304,-3.110761,-0.235085
4640,4.3300854,1.4076714,-0.325981,-1.351304,1.3696638
4641,3.8298378,1.4192763,-0.440309,-0.198777,1.4981798
4642,3.2209300,2.3532798,-0.417918,-2.750206,-2.532021
4643,4.0671986,1.4655391,-0.103328,0.8427359,2.0102263
4644,3.6064394,2.0282699,-0.493726,0.7140756,-2.893693
4645,4.1683100,1.4155786,-0.166794,-2.482217,0.8369663
4646,3.0236778,2.3626974,-0.097248,2.4581841,-3.046639
4647,2.4971157,3.1002738,-0.585198,-0.324898,0.4965292
4648,3.3573402,2.2483403,-0.506488,2.9585482,2.4398588
4649,3.8098554,1.7720744,-0.754587,-0.538865,3.0608916
4650,3.7195135,1.6514656,0.3818495,-2.632740,-2.774699
4651,2.3556910,2.6812232,0.2175586,3.0591659,3.0533672
4652,3.6132230,1.8648039,-0.830034,0.3237637,-1.871246
4653,3.0389023,2.5217237,0.1357528,0.7084553,1.9556163
4654,3.2968797,2.2645706,-0.199700,-2.129793,1.7290997
4655,2.3081537,3.1364969,0.3260305,2.4781863,1.5601001
4656,3.6958720,2.1919544,-0.945693,0.0646219,-0.250677
4657,3.9088336,1.8025590,-0.339090,-1.480290,1.4699356
4658,3.4246432,1.6236836,0.0756368,-1.461618,0.9993794
4659,3.9970001,1.8481366,0.8404279,-2.510740,2.2152916
4660,4.062152,1.6312668,-0.527937,-3.097595,-2.841487
4661,3.0969268,2.1945487,0.9285474,0.5252045,-2.791918
4662,4.2170616,1.3154770,0.3623850,-0.358760,-0.220514
4663,2.7256269,2.8631895,0.0317721,-0.694426,-0.164253
4664,3.6503446,1.5041822,-0.554368,0.7024657,-0.960988
4665,3.4459762,2.1202470,-0.721387,-2.266158,-2.352019
4666,4.1609850,1.5278469,0.5275056,-0.175388,1.6737344
4667,2.2852400,2.3329210,0.0688209,2.8036665,-0.481283
4668,3.8936866,1.3538243,-0.032743,-1.617377,2.9780793
4669,4.2601040,1.4167643,0.9983604,-2.180220,-0.070955
4670,2.8985540,2.7617297,-0.482268,2.0068581,1.2476957
4671,4.1840339,1.4178960,-0.144684,-0.827275,-3.036430
4672,3.6663231,2.139316,0.2963451,1.2148906,-0.561874
4673,3.6968609,1.3468470,-0.454097,-0.594329,2.4140427
4674,4.1407088,1.3530375,0.0491502,2.9146987,2.8830169
4675,4.1990382,1.4799142,0.4285955,-0.782006,-1.178373
4676,4.4246449,1.3790075,0.5864544,-1.346340,-2.457303
4677,2.2689905,3.1966605,0.1487196,1.1584669,-2.852626
4678,2.3021785,2.4651467,-0.951629,1.8868487,-0.511297
4679,4.5460351,1.3515633,0.3532416,1.3431298,-1.238577
4680,3.2367937,1.9732165,-0.650204,0.8825601,-0.322396
4681,3.9162425,1.6615959,-0.362720,0.9336189,-0.124264
4682,3.5416895,2.0264093,-0.270666,-1.740725,0.4903812
4683,3.4920751,2.0581506,-0.056332,3.0043635,0.2539253
4684,3.9821449,1.6282451,0.8734724,-1.283043,0.0587010
4685,3.2141618,1.6187649,0.5035486,-1.186417,-2.711233
4686,3.8733420,1.6809411,0.4138019,-2.680337,-2.125853
4687,4.2520356,1.4291568,0.5311019,0.8546091,-2.784172
4688,3.3186969,1.7840591,-0.540875,-2.318931,3.1134762
4689,3.7963687,2.0622894,-0.222135,0.1508447,-0.053039
4690,3.3993779,2.2277585,0.5869160,0.2049062,2.5106162
4691,2.1940251,3.1964442,-0.822317,-1.950902,1.1305686
4692,3.7595251,1.5793561,-0.099806,2.0940128,1.5384551
4693,3.6175875,1.6350125,-0.655901,1.2289091,-2.950065
4694,4.1805559,1.3060325,0.0996480,-2.841670,-2.453631
4695,3.3136254,1.4917481,0.4002355,-1.104851,0.2762512
4696,3.1986076,1.7052879,-0.279032,0.6707767,1.5420444
4697,3.3997221,1.5643273,-0.047985,1.3390673,-1.344856
4698,3.7909069,1.7438727,-0.462826,1.3482890,0.9171510
4699,3.3574780,2.2381406,0.2946898,0.6634371,-1.941635
4700,2.7790824,2.8960832,-0.935319,-0.952212,0.0164376
4701,3.4704477,2.1300715,0.6551703,0.1323489,-0.907221
4702,3.3563081,2.2759368,-0.279190,2.9328270,1.5862788
4703,3.7799523,1.7856656,-0.328692,1.7425025,-1.621943
4704,3.4185015,1.9807567,-0.409809,1.3872291,-2.192307
4705,4.2871279,1.5637791,-0.062067,0.7429642,-2.764060
4706,2.9397505,2.7292514,0.0753093,-1.714039,-2.305185
4707,2.3653335,2.6012134,0.5050475,-1.528985,-0.374947
4708,3.4222696,1.4898006,-0.942537,-0.729480,-1.335222
4709,2.8168028,2.4355687,-0.040798,-0.966704,2.3305923
4710,3.9323102,1.5084162,0.0732487,1.3725607,-0.381993
4711,2.9519730,2.6870596,-0.816492,2.8692909,2.6622457
4712,4.1732855,1.4639172,0.4896372,-0.379594,2.6678811
4713,4.2965793,1.4813749,0.5687078,-0.830103,-2.719868
4714,3.3941850,1.4868012,-0.264067,-2.502391,-1.035456
4715,3.9424466,1.9671022,-0.014232,-0.387892,-1.045815
4716,3.8258148,1.5240814,0.0200582,2.9717014,1.7357140
4717,2.2889967,3.0213454,-0.785521,-2.487650,0.7963281
4718,2.3883057,2.7491797,-0.961134,-2.581161,-0.595128
4719,2.5430327,3.0239437,-0.592049,0.1156831,1.3079268
4720,3.9550606,1.5601005,-0.854688,2.3753788,-1.422844
4721,3.8822082,1.5604219,0.3373411,-0.377983,1.9000173
4722,4.2346476,1.3120309,-0.114198,-1.103183,-0.761938
4723,3.3779894,2.1662065,0.7326158,-2.824487,-0.123163
4724,3.2980371,2.2710710,0.1089718,1.6044865,-0.586913
4725,3.3179307,1.6591508,0.0695242,-2.250764,-2.852519
4726,3.2763929,2.3472593,0.5758028,-1.329416,1.1430564
4727,3.9811177,1.6330676,0.2375304,-2.882154,0.7137816
4728,4.0412316,1.8427550,0.4405418,-1.385565,2.3727280
4729,2.2607468,2.4951390,-0.846876,-2.593752,-2.736441
4730,2.6241509,2.6548245,0.9957633,0.6619204,3.0692220
4731,4.0452405,1.6865787,-0.919631,1.9851776,0.8473948
4732,3.3929209,2.1436259,-0.083036,0.1814719,-0.153457
4733,3.6199387,1.9211073,0.6840832,0.9463020,-1.741481
4734,3.4910375,2.0767499,-0.813670,1.6154051,-0.662486
4735,4.1838065,1.5556275,-0.812149,1.8205727,-1.241345
4736,2.3245372,2.5421669,-0.461735,2.7496935,-3.015762
4737,3.1672290,1.7626805,-0.700375,3.1143940,-1.549892
4738,2.8962533,2.8326744,0.8939928,-0.330831,-1.001630
4739,3.8787530,2.0099618,-0.603349,-0.166945,-1.478549
4740,2.9919258,1.7519876,-0.020360,0.9697342,-0.449080
4741,2.7013021,2.5930235,0.3883839,-1.083551,1.8953245
4742,4.0107405,1.7144637,-0.920253,-0.823021,2.7699514
4743,3.0815337,2.5284448,-0.595743,2.1540195,-0.660831
4744,2.8147619,2.7398788,-0.660335,-2.713913,1.5943431
4745,4.3491030,1.4901405,-0.319313,-0.537355,2.2734491
4746,3.7384414,2.0461721,0.8845657,-2.794719,-1.392438
4747,3.7691061,1.4944223,0.0394860,-1.127525,2.6316965
4748,3.5365792,2.1878029,0.0187432,-2.817184,1.2913022
4749,3.3877299,1.4573222,0.8474497,0.0149663,-0.303281
4750,3.1914729,2.5876289,-0.905270,-1.046095,-2.870243
4751,3.8815073,1.4799546,-0.327126,2.8334355,-1.689020
4752,2.7594315,2.7757573,-0.490872,-0.511971,3.1072754
4753,4.2875307,1.5507791,-0.715053,-1.579600,0.9772514
4754,2.5166302,2.8125325,-0.106924,-1.505886,0.6588453
4755,3.7594964,1.5119545,-0.700770,-2.200301,-1.556413
4756,3.4936376,2.1267254,-0.214829,-2.596827,2.6960642
4757,4.3416777,1.4475936,0.1701585,3.1097604,0.6168045
4758,3.5594594,1.8041775,0.2335603,-0.910972,2.7958906
4759,4.2033564,1.5569776,-0.004493,2.2116096,-1.983479
4760,3.6091038,1.5531544,-0.579634,-2.132331,0.6843988
4761,3.5898200,2.1302891,-0.682251,1.9136592,-0.625855
4762,2.9013073,2.6297870,-0.022128,-2.013623,2.2763210
4763,4.2789582,1.5086234,-0.383045,0.9991071,0.9595651
4764,3.8828026,1.7199209,-0.438378,-1.008970,1.7570173
4765,2.9296129,2.6403122,0.6595694,0.7621891,0.5111708
4766,4.4288631,1.4595060,0.5616334,-1.446278,-2.687911
4767,4.4687200,1.4465745,0.7287789,2.1770176,2.8458489
4768,2.6506994,2.6407943,0.6945246,0.0586797,-0.566373
4769,2.6084309,2.9676215,0.3950906,-0.688018,3.0556592
4770,4.3601768,1.4562697,-0.802943,2.4663546,1.6757426
4771,2.3048442,3.1338077,-0.972359,-2.592347,1.1306705
4772,4.2640333,1.4986396,-0.185555,2.1227860,2.0773717
4773,2.6937219,2.9025919,-0.460969,0.1761570,-2.161879
4774,4.2769151,1.3281557,-0.521007,-2.031572,0.8399550
4775,2.3139899,2.9622238,-0.801673,-2.802151,0.5736487
4776,4.2330259,1.5423382,0.1376804,-1.058534,-2.345078
4777,3.3411517,1.6223674,0.1190883,1.0300899,-2.137963
4778,3.598188,1.9701604,-0.201757,2.0133900,0.6563606
4779,4.0617030,1.6049790,0.6388683,2.2467424,-2.306025
4780,3.9525935,1.6042000,-0.668636,-2.608463,0.1807813
4781,3.0193246,2.5500403,0.2108836,1.3550946,-1.781549
4782,3.8951696,1.4021723,-0.053044,-2.987416,1.7475258
4783,4.4571537,1.4601936,-0.309706,-2.353979,-1.275482
4784,3.3057100,1.4941850,-0.447466,0.7533005,-2.897756
4785,3.0914769,2.2953015,-0.456327,0.2106978,-0.770592
4786,3.348246,2.4126438,0.1702132,-0.608505,0.5597481
4787,4.1976881,1.4665021,0.5049257,1.5157052,2.0670656
4788,3.8746837,1.5471030,0.2359555,1.3606941,1.7674522
4789,2.6522081,2.7931229,0.4155562,-2.788525,-2.790855
4790,3.8276872,1.6311171,0.3345609,3.0901325,2.3586946
4791,3.3647813,2.2469532,-0.940339,2.4708537,1.4279255
4792,2.3186740,2.4882560,-0.422354,1.3254972,-1.330046
4793,3.2185176,2.6200749,-0.028424,-1.925577,0.7521209
4794,4.2568857,1.5906663,0.2597550,-1.908345,-3.102011
4795,3.0004339,1.7724964,-0.248721,-2.401232,1.1515529
4796,4.3008525,1.2214007,0.5659359,-2.175053,-2.048264
4797,3.089015,2.2853070,0.9856672,-1.561346,-1.577072
4798,3.0145665,1.9626711,-0.296173,-0.916422,-0.300851
4799,2.7719065,2.8376962,0.5066464,2.2593182,-1.212729
4800,2.2864889,2.6129456,0.3868981,-1.446986,-1.223083
4801,4.0855076,1.5007322,-0.630004,0.8801060,-0.800464
4802,2.5677183,2.1356078,-0.985214,-2.491206,-2.426373
4803,3.7298489,1.3697957,0.4665095,2.0884129,-0.137272
4804,3.7261923,1.5419794,0.1029707,3.0031442,2.4402584
4805,2.5035587,2.8916644,0.6264270,1.1133983,0.4839412
4806,4.2054592,1.3104693,0.7926745,0.6302884,-2.626924
4807,3.3814626,2.0614214,0.5289018,0.8080229,2.2369052
4808,2.4666207,3.0815112,0.3376032,-2.929316,-2.364454
4809,2.4303203,3.1220878,-0.849430,1.8004479,1.6704522
4810,3.2264565,1.7247804,-0.615071,-1.248773,-3.069607
4811,2.9059206,2.7141136,-0.997149,-2.998022,-1.268306
4812,2.8430200,1.7715246,-0.306327,0.1326082,-2.868724
4813,3.0401917,2.5721613,-0.539861,3.1343649,2.5622524
4814,2.5815934,3.0139875,-0.001250,-0.714661,-2.020213
4815,3.5120549,2.1127467,-0.119902,0.1721951,2.8888159
4816,3.3614989,2.1254524,-0.135259,0.4954094,2.8640556
4817,3.6075677,1.8641186,-0.820535,-0.927704,3.0894254
4818,3.6082119,1.4985348,-0.262112,0.5088889,2.9136047
4819,4.1707748,1.4337453,-0.340199,-0.145626,1.7987630
4820,4.0928667,1.4397519,-0.503892,-1.758664,1.2356474
4821,3.4439963,1.5693688,-0.834062,2.7805451,-0.578682
4822,4.3957629,1.1819978,-0.402618,1.4212531,-2.386034
4823,3.2583643,2.3801200,-0.589689,-2.021121,-1.781694
4824,3.3264908,2.2698418,0.5956493,-2.169287,-2.204254
4825,3.2265124,2.3535657,0.5164669,-0.776366,0.3730411
4826,4.3182472,1.3364228,-0.132809,2.9897753,-3.110949
4827,3.8838149,1.7104888,0.0868386,-1.772184,1.5629777
4828,3.7776418,1.9567971,-0.850701,-2.012566,2.5488030
4829,3.7725734,1.7242907,-0.454632,-0.256481,1.8778758
4830,2.2613193,2.3887742,0.5541650,2.0879172,-2.730020
4831,3.3564764,1.5710848,-0.782624,-1.519792,-2.841267
4832,2.2074045,2.5331211,-0.015100,-2.619790,1.3227880
4833,3.3815155,1.5318637,-0.024266,-0.740131,-0.644521
4834,3.7030801,2.2333105,-0.164837,1.0525911,-1.037258
4835,4.0023519,1.4823203,-0.663361,0.9145046,-2.150025
4836,3.8033529,1.7650750,0.2756976,-0.340226,-0.266006
4837,4.2022846,1.5478826,-0.154346,2.9543373,-0.070502
4838,2.7337798,2.8600152,0.9185050,3.0865966,0.7286461
4839,2.2096040,3.1774383,-0.262342,-2.287753,1.9922409
4840,3.8568040,1.2930051,-0.245627,0.6559897,-1.343759
4841,3.1617874,2.4073066,0.1463721,-1.074483,-1.253574
4842,2.5647906,2.9601316,0.3390437,0.2557262,2.3740165
4843,3.4068774,2.0124951,0.6761401,-0.662371,-1.433617
4844,3.5944200,2.1162582,0.2455422,-1.201357,1.9780562
4845,3.6644616,1.6056230,0.7010540,-0.690614,-2.940579
4846,3.9910718,1.2725062,0.7200290,-2.636408,0.5898117
4847,3.2475355,1.8942265,0.7161225,-0.350804,-1.750383
4848,4.0010437,1.8516834,-0.949496,-3.131448,-3.132953
4849,3.4649118,2.0673566,0.3059811,-1.349924,1.8705214
4850,3.8198410,1.7950676,-0.987293,-1.605737,2.8224563
4851,3.7426138,1.8640005,-0.889861,2.4675787,2.9831213
4852,2.2199195,2.9887456,0.4139558,2.2380963,-1.218787
4853,2.9645168,1.7701981,0.8658976,1.1227968,-3.043763
4854,4.5305685,1.2465506,0.7186761,2.4501375,2.7423736
4855,2.4494132,2.4853218,-0.176296,2.5316275,-0.780573
4856,4.2661927,1.2766567,-0.978543,1.2927190,2.0700837
4857,2.6924552,1.8817854,0.9704288,3.0335160,-2.121993
4858,4.2612185,1.6638446,-0.666898,-0.379208,0.7433923
4859,3.3751594,2.2698908,0.6067319,-2.647826,-0.119889
4860,3.4875726,1.9855942,-0.669456,2.8880626,-0.720125
4861,4.0542949,1.3023935,0.0306102,0.9021219,1.6083824
4862,2.8542963,2.7494884,-0.083779,2.2962441,0.0398339
4863,3.0538679,2.5164597,-0.651752,-0.508575,-0.973459
4864,2.3010131,2.4432631,-0.575476,0.2521639,2.0051002
4865,4.1969810,1.2602701,-0.404432,-2.076110,-1.705321
4866,4.1571333,1.2961260,0.9915110,2.1768736,2.0140208
4867,3.0699694,2.5054652,0.5794695,-1.391800,-1.757882
4868,3.7583993,1.8203862,-0.276301,1.7422912,2.7013252
4869,3.3933735,1.5146999,0.7375055,-1.155103,-1.041235
4870,3.7436499,1.7737704,-0.757179,-2.027085,-0.824918
4871,3.5353882,2.0523075,0.5470781,1.3079415,-1.254107
4872,3.5087137,1.4813822,-0.253782,1.4327463,-0.207619
